FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Longitude,Latitude,AddressLine1
92052,25770/0851/0/000,Madina Newsagents,Retailers - other,4613,851 Cumbernauld Road,Glasgow,G33 2AA,Improvement Required,fhis_improvement_required_en-GB,2011-02-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.193244,55.867362,
852315,16/00155/COM,Madisons,Takeaway/sandwich shop,7844,106 West Campbell Street,Glasgow,G2 4TY,Pass,fhis_pass_en-GB,2016-02-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.260929,55.862631,
448745,08/00424/COM,Madisons,Takeaway/sandwich shop,7844,82 George Street,Glasgow,G1 1RF,Pass,fhis_pass_en-GB,2019-05-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.24462,55.861376,
33149,10/00028/COM,Madni Halal Foods,Retailers - other,4613,252 Allison Street,Glasgow,G42 8RT,Pass,fhis_pass_en-GB,2019-03-07,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.260802,55.83569,
1088763,18/00830/COM,Madras Cottage,Takeaway/sandwich shop,7844,146 Main Street,Glasgow,G69 6AH,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-11-14,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.108386,55.85106,
758671,15/00232/COM,Madras Tandoori,Takeaway/sandwich shop,7844,66 Kyleakin Road,Glasgow,G46 8DH,Improvement Required,fhis_improvement_required_en-GB,2018-09-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.330789,55.806665,
26419,08/00291/COM,Maggie May,Pub/bar/nightclub,7843,60 Trongate,Glasgow,G1 5EP,Pass,fhis_pass_en-GB,2019-09-03,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.245757,55.857275,
758648,15/00195/COM,Maggies Bakery,Restaurant/Cafe/Canteen,1,16 Micklehouse Wynd,Glasgow,G69 6TL,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2015-04-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.116839,55.856388,
49062,11/00905/COM,Magic Grill,Takeaway/sandwich shop,7844,1341 Dumbarton Road,Glasgow,G14 9UZ,Pass,fhis_pass_en-GB,2018-09-10,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.343177,55.875742,
855671,16/00161/COM,Magic Whippy,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Pass,fhis_pass_en-GB,2016-03-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.245934,55.860893,
556096,13/00451/COM,Magical Kebabs,Takeaway/sandwich shop,7844,367 Sauchiehall Street,Glasgow,G2 3HU,Improvement Required,fhis_improvement_required_en-GB,2019-09-03,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.267293,55.865696,
1094108,18/00865/COM,Magnificent 7 Pizza And Bottle Shop,Takeaway/sandwich shop,7844,54 Calton Entry,Glasgow,G40 2SB,Improvement Required,fhis_improvement_required_en-GB,2019-07-30,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.236991,55.854603,Unit 15
1159061,19/00587/COM,Mags Ices,Mobile caterer,7846,9 Burnbrae Gardens,Glasgow,G53 6NZ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-07-09,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.3393808,55.8155576,
801975,15/00621/COM,Maguire's Dairy,Takeaway/sandwich shop,7844,4 Holmlea Road,Glasgow,G44 4AH,Pass,fhis_pass_en-GB,2016-10-10,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.262018,55.824738,
200661,46780/0111/0/000,Main Street Grocers/Newsagents,Retailers - other,4613,111 Main Street,Glasgow,G40 1QD,Pass,fhis_pass_en-GB,2012-02-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.226457,55.84587,
36412,10/01075/COM,Main Street Kitchen,Takeaway/sandwich shop,7844,88 Main Street,Glasgow,G40 1HD,Pass,fhis_pass_en-GB,2019-08-30,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.226996,55.84719,
908996,16/00564/COM,Maisie's Professional Cake Design,Retailers - other,4613,418 Cathcart Road,Glasgow,G42 7BZ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2016-08-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.257273,55.83845,
48482,11/00310/COM,Malaga Tapas,Restaurant/Cafe/Canteen,1,213 St Andrews Road,Glasgow,G41 1PD,Pass,fhis_pass_en-GB,2016-12-12,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.274624,55.845663,
1079089,18/00621/COM,Malaga Tapas Centro,Restaurant/Cafe/Canteen,1,327 Sauchiehall Street,Glasgow,G2 3HW,Pass,fhis_pass_en-GB,2019-05-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.265169,55.865457,
24893,08/00024/COM,Malik General Store,Retailers - other,4613,287 St Georges Road,Glasgow,G3 6JQ,Pass,fhis_pass_en-GB,2016-07-06,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.267575,55.871632,
111953,41250/0074/0/000,Malik General Store,Retailers - other,4613,74 Keppochhill Road,Glasgow,G21 1ST,Pass,fhis_pass_en-GB,2005-01-06,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.23559,55.88,
133440,66130/0001/0/000,Malik Grocers,Retailers - other,4613,1 Wester Common Drive,Glasgow,G22 5PG,Pass,fhis_pass_en-GB,2018-12-14,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.265277,55.883771,
1051654,09/00528/COM,Malik Newsagents,Retailers - other,4613,51 Uist Street,Glasgow,G51 3XL,Pass,fhis_pass_en-GB,2011-05-12,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.3231118,55.8599501,
48525,11/00323/COM,Mallaig Road Day Centre,Other catering premises,7841,102 Mallaig Road,Glasgow,G51 4PE,Pass,fhis_pass_en-GB,2019-04-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.334053,55.859567,
133325,65920/0278/0/000,Malmaison,Hotel/bed & breakfast/guest house,7842,278 West George Street,Glasgow,G2 4LL,Pass,fhis_pass_en-GB,2018-10-22,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.264867,55.863557,
912822,16/00627/COM,Malone's,Pub/bar/nightclub,7843,57 Sauchiehall Lane,Glasgow,G2 4JD,Pass,fhis_pass_en-GB,2016-10-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.264037,55.865226,
49137,11/01018/COM,Maltman,Pub/bar/nightclub,7843,61 Renfield Street,Glasgow,G2 1LF,Pass,fhis_pass_en-GB,2019-01-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.256581,55.862882,
696551,14/00625/COM,Mama Africa,Restaurant/Cafe/Canteen,1,26 Bridge Street,Glasgow,G5 9HU,Pass,fhis_pass_en-GB,2016-05-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.259031,55.853338,
946091,17/00058/COM,Mamafubu,Restaurant/Cafe/Canteen,1,61 Glassford Street,Glasgow,G1 1UG,Pass,fhis_pass_en-GB,2019-08-16,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.249347,55.858566,
1085570,18/00751/COM,Mandarin Oriental,Takeaway/sandwich shop,7844,95 Kilmarnock Road,Glasgow,G41 3YR,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-10-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.282917,55.828531,Restaurant 0/2
1022296,17/00861/COM,Mango,Pub/bar/nightclub,7843,373 Sauchiehall Street,Glasgow,G2 3HU,Pass,fhis_pass_en-GB,2018-12-19,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.267293,55.865696,
1047430,18/00221/COM,Manjaros,Restaurant/Cafe/Canteen,1,4 Springfield Quay,Glasgow,G5 8NP,Pass,fhis_pass_en-GB,2019-02-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.274804,55.855303,Unit C2
1125738,19/00034/COM,Manor Park Hotel Limited,Hotel/bed & breakfast/guest house,7842,28 Balshagray Drive,Glasgow,G11 7DD,Pass,fhis_pass_en-GB,2019-04-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.327154,55.874078,
743221,53460/0082/0/000,Mansewood Mini Market,Retailers - other,4613,82 Parkneuk Road,Glasgow,G43 2AF,Improvement Required,fhis_improvement_required_en-GB,2015-03-13,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.299606,55.811557,
942811,17/00054/COM,Marchtown,Retailers - other,4613,741 Pollokshaws Road,Glasgow,G41 2AA,Improvement Required,fhis_improvement_required_en-GB,2019-03-27,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.270716,55.835902,
618955,13/00879/COM,Marco Pierre White Steakhouse And Grill (Indigo Hotel),Hotel/bed & breakfast/guest house,7842,75 Waterloo Street,Glasgow,G2 7BW,Pass,fhis_pass_en-GB,2019-02-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.26429,55.860251,
1088721,18/00736/COM,Marcos Fish and Chips,Takeaway/sandwich shop,7844,63 Main Street,Glasgow,G69 6AD,Pass,fhis_pass_en-GB,2019-09-23,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.110753,55.850525,Unit 6
1060535,18/00370/COM,Margaret Ann Taylor,Mobile caterer,7846,80 Brockville Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-06-19,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.1814974,55.8554168,
1051660,18/00297/COM,Margaret Anne Miller,Mobile caterer,7846,45 Westerburn Street,Glasgow,G32 6AT,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-05-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.17579793930054,55.8552169799805,
26629,08/00378/COM,Margaret Francis - Street Trader,Mobile caterer,7846,Woodside Crescent,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-10-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.272292,55.867113,
107786,38160/0392/0/000,Margaret Keany's Catering,Restaurant/Cafe/Canteen,1,388 Hillington Road,Glasgow,G52 4BL,Pass,fhis_pass_en-GB,2019-02-14,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.36376190185547,55.8580131530762,
26036,08/00182/COM,Margarets Cafe,Restaurant/Cafe/Canteen,1,981 Tollcross Road,Glasgow,G32 8UU,Improvement Required,fhis_improvement_required_en-GB,2019-04-16,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.173803,55.844098,
946111,17/00091/COM,Marhaba,Restaurant/Cafe/Canteen,1,64 Seaward Street,Glasgow,G41 1HL,Pass,fhis_pass_en-GB,2019-04-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.277816,55.852982,
1031718,18/00015/COM,Marhaba,Retailers - other,4613,16 Park Road,Glasgow,G4 9JG,Pass,fhis_pass_en-GB,2019-07-30,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.278703,55.873853,
31270,09/00736/COM,Marie Curie Cancer Care,Hospitals/Childcare/Caring Premises,5,133 Balornock Road,Glasgow,G21 3UW,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,2019-03-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.22021,55.893445,
1135543,19/00381/COM,Marina,Takeaway/sandwich shop,7844,675 Pollokshaws Road,Glasgow,G41 2AB,Pass,fhis_pass_en-GB,2019-04-14,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.26962,55.836552,
124662,53150/0478/0/000,Marina Mini Market,Retailers - other,4613,478 Paisley Road West,Glasgow,G51 1PX,Pass,fhis_pass_en-GB,2014-10-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.299233,55.851478,
48194,11/00229/COM,Marinaldos,Takeaway/sandwich shop,7844,13 Town Centre,Glasgow,G34 9DT,Pass,fhis_pass_en-GB,2019-04-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.122294,55.868517,Unit 1
942794,17/00034/COM,Marine Products (Scotland) Ltd Canteen,Restaurant/Cafe/Canteen,1,25 Mossend Lane,Glasgow,G33 4DD,Pass,fhis_pass_en-GB,2018-08-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.147468,55.86417,
942805,17/00048/COM,Marinis,Takeaway/sandwich shop,7844,1156 Cathcart Road,Glasgow,G42 9EG,Improvement Required,fhis_improvement_required_en-GB,2019-07-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.257464,55.825496,
21452,07/00025/COM,Marini's,Takeaway/sandwich shop,7844,66 Main Street,Glasgow,,Pass,fhis_pass_en-GB,2018-06-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.22671165,55.84754705,
30235,09/00165/COM,Marios,Takeaway/sandwich shop,7844,7 Croftfoot Road,Glasgow,G44 5JR,Pass,fhis_pass_en-GB,2018-09-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.243611,55.810345,
1100942,19/00077/COM,Mario's,Takeaway/sandwich shop,7844,10 Redcastle Square,Glasgow,G33 5EG,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-02-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.142935,55.872122,
44571,10810/0253/0/000,Mario's Fastfoods,Takeaway/sandwich shop,7844,253 Alderman Road,Glasgow,G13 3AY,Pass,fhis_pass_en-GB,2019-05-30,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.358384,55.89056,
31182,09/00576/COM,Mario's Plaice,Takeaway/sandwich shop,7844,285 Byres Road,Glasgow,G12 8TL,Pass,fhis_pass_en-GB,2019-02-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.293342,55.875953,
1170561,17/00824/COM,Market Coffee,Restaurant/Cafe/Canteen,1,1071 Cathcart Road,Glasgow,G42 9AF,Pass,fhis_pass_en-GB,2019-07-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.2578049,55.8266999,
128354,58270/0184/0/000,Marks And Spencer,Retailers - supermarkets/hypermarkets,7840,184 Sauchiehall Street,Glasgow,G2 3EE,Pass,fhis_pass_en-GB,2019-09-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.258715,55.865242,
9472,04/00017/COM,Marks And Spencer,Retailers - supermarkets/hypermarkets,7840,50 Bothwell Street,Glasgow,G2 6HR,Pass,fhis_pass_en-GB,2011-11-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.260909,55.861464,
53568,12070/0012/0/000,Marks and Spencer,Retailers - supermarkets/hypermarkets,7840,12 Argyle Street,Glasgow,G2 8AA,Pass,fhis_pass_en-GB,2011-02-07,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.249726,55.857921,
25586,08/00104/COM,Marks And Spencer,Retailers - supermarkets/hypermarkets,7840,763 Barrhead Road,Glasgow,G53 6AG,Pass,fhis_pass_en-GB,2015-08-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.342073,55.822898,Unit 1
26208,08/00224/COM,Marks And Spencer Outlet,Retailers - supermarkets/hypermarkets,7840,941 Gallowgate,Glasgow,G31 4BW,Pass,fhis_pass_en-GB,2010-08-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.212689,55.85489,
15687,05/00422/COM,Marks and Spencer Plc,Retailers - supermarkets/hypermarkets,7840,169 Great George Street,Glasgow,G12 8AQ,Pass,fhis_pass_en-GB,2010-06-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.293025,55.875465,
22590,07/00236/COM,Marks And Spencer Simply Food,Retailers - supermarkets/hypermarkets,7840,36 Crow Road,Glasgow,G11 7RY,Pass,fhis_pass_en-GB,2008-05-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.312117,55.872286,
1100929,18/00858/COM,Marks And Spencer Simply Food,Retailers - supermarkets/hypermarkets,7840,8 Knightscliffe Avenue,Glasgow,G13 2TG,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-01-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.3332286,55.8943425,
775641,15/00417/COM,Marks And Spencer Simply Food,Retailers - supermarkets/hypermarkets,7840,1345 Govan Road,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2015-06-30,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,,,Block HA Adult Hospital - Unit A4
14786,05/00053/COM,Marks And Spencer Simply Food,Retailers - supermarkets/hypermarkets,7840,79 Gordon Street,Glasgow,G1 3SQ,Pass,fhis_pass_en-GB,2010-07-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.258211,55.859302,Unit 14
618963,13/01001/COM,Marmaris,Takeaway/sandwich shop,7844,285 Duke Street,Glasgow,G31 1HX,Pass,fhis_pass_en-GB,2019-09-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.224557,55.85846,
975510,16/00901/COM,Marthas,Mobile caterer,7846,112 Danes Drive,Glasgow,G14 9HD,Pass,fhis_pass_en-GB,2016-12-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.339116,55.881311,
315914,12/00176/COM,Martha's,Restaurant/Cafe/Canteen,1,142 St Vincent Street,Glasgow,G2 5LQ,Pass,fhis_pass_en-GB,2019-03-07,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.258682,55.861918,
931239,15/00462/COM,Martha's At Glasgow Warriors (Scotstoun Stadium),Restaurant/Cafe/Canteen,1,112 Danes Drive,Glasgow,G14 9HD,Pass,fhis_pass_en-GB,2018-03-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.339116,55.881311,
1132779,19/00359/COM,Martin Tygue Smith,Mobile caterer,7846,132 Paton Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-04-30,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,,,Site 1
1152793,19/00424/COM,Martinique Irwin,Mobile caterer,7846,45 Westerburn Street,Glasgow,G32 6AT,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-06-13,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.17579793930054,55.8552169799805,
89768,24130/0016/0/000,Martins Quality Butcher,Manufacturers/packers,7839,16 Craigbank Drive,Glasgow,G53 6RA,Pass,fhis_pass_en-GB,2019-07-03,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.362041,55.816233,
95492,28470/0029/0/000,Maryhill Bowling Club,Restaurant/Cafe/Canteen,1,29 Duart Street,Glasgow,G20 0EG,Pass,fhis_pass_en-GB,2015-07-16,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.299646,55.897397,
116443,45630/0018/0/000,Maryhill Club 90,Pub/bar/nightclub,7843,18 Lochburn Road,Glasgow,G20 9AQ,Pass,fhis_pass_en-GB,2010-06-07,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.289133,55.891077,
118067,47390/0775/0/000,Maryhill Fire Station,Restaurant/Cafe/Canteen,1,775 Maryhill Road,Glasgow,G20 7TL,Pass,fhis_pass_en-GB,2011-11-22,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.279393,55.882351,
23612,07/047390/2049/0/000,Maryhill Lunch Club,Other catering premises,7841,2049 Maryhill Road,Glasgow,G20 0AA,Pass,fhis_pass_en-GB,2012-09-10,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.301638,55.8978,
112637,41800/0023/0/000,Maryhill Park Nursery,Hospitals/Childcare/Caring Premises,5,23 Kilmun Street,Glasgow,G20 0EL,Pass,fhis_pass_en-GB,2014-10-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.297935,55.896863,
104243,35450/0010/3/000,Maryhill Pharmacy,Retailers - other,4613,10 Gorstan Street,Glasgow,G23 5QA,Pass,fhis_pass_en-GB,2010-11-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.293056,55.900648,Shop
118086,47390/1850/0/000,Maryhill Tavern,Pub/bar/nightclub,7843,1850 Maryhill Road,Glasgow,G20 0HD,Pass,fhis_pass_en-GB,2010-06-22,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.297502,55.894947,
123782,52190/0228/0/000,Marys Kitchen,Takeaway/sandwich shop,7844,228 North Woodside Road,Glasgow,G20 6HR,Pass,fhis_pass_en-GB,2018-07-31,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.271636,55.875484,
785112,15/00463/COM,Masala Monsoon,Manufacturers/packers,7839,38 Pleasance Street,Glasgow,G43 1SW,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2015-07-27,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.291979,55.824893,Flat 2/1
116795,46010/0186/0/000,Masala Pot,Takeaway/sandwich shop,7844,186 London Road,Glasgow,G40 1PB,Pass,fhis_pass_en-GB,2018-12-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.238478,55.854064,
1091354,18/00843/COM,Masala Twist,Restaurant/Cafe/Canteen,1,261 Hope Street,Glasgow,,Pass,fhis_pass_en-GB,2018-11-22,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.2573579,55.8649942,
737193,59720/0262/0/000,Masonic Club,Restaurant/Cafe/Canteen,1,262 Smithycroft Road,Glasgow,G33 2QZ,Pass,fhis_pass_en-GB,2015-02-10,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.186366,55.870693,
988101,17/00503/COM,Massimo,Restaurant/Cafe/Canteen,1,32 Bredisholm Road,Glasgow,G69 7HL,Pass,fhis_pass_en-GB,2018-07-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.10582,55.850295,
123484,51910/0395/0/000,Master Chef,Takeaway/sandwich shop,7844,395 Nitshill Road,Glasgow,G53 7BN,Pass,fhis_pass_en-GB,2019-01-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.359139,55.812856,
1171430,19/00644/COM,Matilda's,Restaurant/Cafe/Canteen,1,378 Byres Road,Glasgow,,Improvement Required,fhis_improvement_required_en-GB,2019-08-01,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.2909209279385,55.8773544265267,
946067,10/00296/COM,Matthews Butchers,Mobile caterer,7846,130 Blochairn Road,Glasgow,G21 2DU,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-01-31,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.213723,55.869143,
