category,quality,item_id,color,size,color_long,price,stock_quantity,image
JK,TP75,-7465814493105339382,BLK,XXS,BLACK,29.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP75,-7465814493105339382,RAS,XS,RASPBERRY,29.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP75,-7465814493105339382,SPA,S,SPA BLUE,29.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP75,-7465814493105339382,TWI,S,TWILIGHT,29.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP75,-7465814493105339382,TWI,XS,TWILIGHT,29.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP75,-7465814493105339382,WBY,XS,WILDBERRY,17.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP75,-7465814493105339382,WHT,L,WHITE,29.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP75,-7465814493105339382,WHT,S,WHITE,29.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP75,-7465814493105339382,WHT,XXL,WHITE,29.99,0,https://picsum.photos/seed/-7465814493105339382/200/300
JK,TP50,6262031430029779814,AQA,M,AQUA,19.99,0,https://picsum.photos/seed/6262031430029779814/200/300
GL,DLX,-595793509520734038,BLK,L,BLACK,15.99,0,https://picsum.photos/seed/-595793509520734038/200/300
FO,Other,-895973945616918112,STE,36,STEEL,19.99,0,https://picsum.photos/seed/-895973945616918112/200/300
FO,Other,-895973945616918112,STE,40,STEEL,19.99,16,https://picsum.photos/seed/-895973945616918112/200/300
JK,Other,-6528410957765657301,SHI,L,SHIRAZ,16.99,0,https://picsum.photos/seed/-6528410957765657301/200/300
JK,Other,-6528410957765657301,SHI,XXS,SHIRAZ,16.99,3,https://picsum.photos/seed/-6528410957765657301/200/300
JK,Other,-7057678863981769617,BLK,S,BLACK,21.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-7057678863981769617,BLK,XXL,BLACK,21.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-7057678863981769617,SHI,S,SHIRAZ,17.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-7057678863981769617,SHI,XXS,SHIRAZ,17.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-6528410957765657301,SHI,XS,SHIRAZ,16.99,0,https://picsum.photos/seed/-6528410957765657301/200/300
JK,Other,-5902256356622721037,ALD,XL,ALMOND,59.99,55,https://picsum.photos/seed/-5902256356622721037/200/300
JK,Other,-5902256356622721037,ALD,XXS,ALMOND,59.99,11,https://picsum.photos/seed/-5902256356622721037/200/300
JK,Other,-5902256356622721037,NA1,XL,NAVY,23.99,28,https://picsum.photos/seed/-5902256356622721037/200/300
JK,Other,-5902256356622721037,NA1,XXS,NAVY,23.99,5,https://picsum.photos/seed/-5902256356622721037/200/300
JK,Other,-7057678863981769617,BLK,L,BLACK,21.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-7057678863981769617,BLK,M,BLACK,21.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-7057678863981769617,SHI,L,SHIRAZ,17.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-7057678863981769617,SHI,M,SHIRAZ,17.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-5902256356622721037,ALD,S,ALMOND,59.99,104,https://picsum.photos/seed/-5902256356622721037/200/300
JK,Other,3866162439323171506,BLK,XS,BLACK,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,GPW,L,GRAPE WINE,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,GPW,XXS,GRAPE WINE,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,OAT,M,OATMEAL,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,OAT,XS,OATMEAL,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,BLK,XXS,BLACK,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,GPW,M,GRAPE WINE,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,GPW,S,GRAPE WINE,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,GPW,XS,GRAPE WINE,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,OAT,L,OATMEAL,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,OAT,XL,OATMEAL,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,-6528410957765657301,SHI,M,SHIRAZ,16.99,0,https://picsum.photos/seed/-6528410957765657301/200/300
JK,Other,-6528410957765657301,SHI,XL,SHIRAZ,16.99,0,https://picsum.photos/seed/-6528410957765657301/200/300
JK,Other,-7057678863981769617,BLK,XL,BLACK,21.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,Other,-7057678863981769617,SHI,XS,SHIRAZ,17.99,0,https://picsum.photos/seed/-7057678863981769617/200/300
JK,TP75,-3375283056231529515,HEA,M,HEATHER,19.99,0,https://picsum.photos/seed/-3375283056231529515/200/300
JK,Other,3866162439323171506,BLK,L,BLACK,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,BLK,M,BLACK,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,BLK,XL,BLACK,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,GPW,XL,GRAPE WINE,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,GPW,XXL,GRAPE WINE,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,3866162439323171506,OAT,XXS,OATMEAL,18.99,0,https://picsum.photos/seed/3866162439323171506/200/300
JK,Other,-5902256356622721037,ALD,L,ALMOND,59.99,75,https://picsum.photos/seed/-5902256356622721037/200/300
JK,Other,-5902256356622721037,ALD,XS,ALMOND,59.99,59,https://picsum.photos/seed/-5902256356622721037/200/300
JK,Other,-5902256356622721037,NA1,XXL,NAVY,23.99,13,https://picsum.photos/seed/-5902256356622721037/200/300
JK,4 Star,-6428597085440586573,BLK,XS,BLACK,16.99,0,https://picsum.photos/seed/-6428597085440586573/200/300
JK,TP75,-3482229788127516381,BLK,L,BLACK,17.99,0,https://picsum.photos/seed/-3482229788127516381/200/300
JK,TP75,-3482229788127516381,BLK,XS,BLACK,17.99,0,https://picsum.photos/seed/-3482229788127516381/200/300
JK,TP75,2452277290143710623,BLK,XL,BLACK,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,TP75,2452277290143710623,CAS,M,CASSIS,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,TP75,2452277290143710623,CAS,XXS,CASSIS,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,4 Star,8098441414383480097,MAI,M,MAUI BLUE,23.95,0,https://picsum.photos/seed/8098441414383480097/200/300
JK,4 Star,8098441414383480097,MAI,XS,MAUI BLUE,23.95,0,https://picsum.photos/seed/8098441414383480097/200/300
JK,4 Star,-6428597085440586573,BLK,S,BLACK,16.99,0,https://picsum.photos/seed/-6428597085440586573/200/300
JK,TP75,2452277290143710623,BLK,S,BLACK,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,TP75,2452277290143710623,CAS,S,CASSIS,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,TP75,2452277290143710623,CAS,XL,CASSIS,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,TP75,2452277290143710623,CAS,XS,CASSIS,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
TO,Other,-2272708233780475868,FLI,XXS,FLINT,14.99,0,https://picsum.photos/seed/-2272708233780475868/200/300
JK,TP75,2452277290143710623,BLK,XXL,BLACK,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,TP75,2452277290143710623,BLK,XXS,BLACK,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,TP75,2452277290143710623,CAS,L,CASSIS,17.99,0,https://picsum.photos/seed/2452277290143710623/200/300
JK,TP75,-3482229788127516381,BLK,XXL,BLACK,17.99,0,https://picsum.photos/seed/-3482229788127516381/200/300
JK,TP50,1858775539799239296,CSP,13/14,CASSIS PRINT,30.0,0,https://picsum.photos/seed/1858775539799239296/200/300
JK,TP50,1858775539799239296,CSP,15/16,CASSIS PRINT,30.0,0,https://picsum.photos/seed/1858775539799239296/200/300
JK,TP50,1858775539799239296,WPT,15/16,WHITE PRINT,30.0,0,https://picsum.photos/seed/1858775539799239296/200/300
JK,TP50,1858775539799239296,WPT,13/14,WHITE PRINT,30.0,0,https://picsum.photos/seed/1858775539799239296/200/300
BT,Other,-9185730395392670870,BLK,M,BLACK,18.99,5,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,IVY,S,IVY,18.99,20,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,BLK,L,BLACK,18.99,17,https://picsum.photos/seed/-9185730395392670870/200/300
BL,TP50,6368714749691585696,BLX,S,BLACK  X,16.49,20,https://picsum.photos/seed/6368714749691585696/200/300
BT,Other,-9185730395392670870,BLK,XXS,BLACK,18.99,4,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,IVY,L,IVY,18.99,32,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,IVY,XL,IVY,18.99,14,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,IVY,XXS,IVY,18.99,5,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,BLK,XS,BLACK,18.99,24,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,IVY,XXL,IVY,18.99,9,https://picsum.photos/seed/-9185730395392670870/200/300
JK,TP50,-4593680835367825778,AZA,S,AZALEA,57.99,34,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,BLK,M,BLACK,28.99,20,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,BLK,XL,BLACK,28.99,95,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,BLK,XS,BLACK,28.99,16,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,ALD,L,ALMOND,57.99,155,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,ALD,S,ALMOND,57.99,79,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,ALD,XL,ALMOND,57.99,140,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,ALD,XS,ALMOND,57.99,6,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,AZA,4XL,AZALEA,57.99,0,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,AZA,M,AZALEA,57.99,151,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,BLK,L,BLACK,28.99,64,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,BLK,XXL,BLACK,28.99,5,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,ALD,XXS,ALMOND,57.99,5,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,AZA,L,AZALEA,57.99,116,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,AZA,XL,AZALEA,57.99,69,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,AZA,XXL,AZALEA,57.99,18,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,AZA,XXS,AZALEA,57.99,5,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,BLK,S,BLACK,28.99,7,https://picsum.photos/seed/-4593680835367825778/200/300
FL,AT200,-9154452941033661569,SMA,XL,SMOKE MARL,19.99,33,https://picsum.photos/seed/-9154452941033661569/200/300
FL,AT200,-9154452941033661569,SMA,XXL,SMOKE MARL,19.99,9,https://picsum.photos/seed/-9154452941033661569/200/300
FL,AT200,-9154452941033661569,SMA,XXS,SMOKE MARL,19.99,11,https://picsum.photos/seed/-9154452941033661569/200/300
FL,AT200,-9154452941033661569,SMA,L,SMOKE MARL,19.99,77,https://picsum.photos/seed/-9154452941033661569/200/300
FL,AT200,-9154452941033661569,SMA,M,SMOKE MARL,19.99,111,https://picsum.photos/seed/-9154452941033661569/200/300
FL,AT200,-9154452941033661569,SMA,XS,SMOKE MARL,19.99,13,https://picsum.photos/seed/-9154452941033661569/200/300
FL,AT200,-9154452941033661569,SMA,S,SMOKE MARL,19.99,70,https://picsum.photos/seed/-9154452941033661569/200/300
BT,Other,-9185730395392670870,BLK,XL,BLACK,18.99,14,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,BLK,XXL,BLACK,18.99,1,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,IVY,M,IVY,18.99,20,https://picsum.photos/seed/-9185730395392670870/200/300
BT,Other,-9185730395392670870,IVY,XS,IVY,18.99,8,https://picsum.photos/seed/-9185730395392670870/200/300
JK,TP50,-4593680835367825778,ALD,M,ALMOND,57.99,85,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,ALD,XXL,ALMOND,57.99,94,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,AZA,XS,AZALEA,57.99,17,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,AZA,XXXL,AZALEA,57.99,0,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-4593680835367825778,BLK,XXS,BLACK,28.99,0,https://picsum.photos/seed/-4593680835367825778/200/300
JK,TP50,-6690204450841115157,VLA,14Y,VIOLA,21.0,0,https://picsum.photos/seed/-6690204450841115157/200/300
JK,TP50,-6690204450841115157,WHT,10Y,WHITE,21.0,0,https://picsum.photos/seed/-6690204450841115157/200/300
JK,TP50,-6690204450841115157,WHT,12Y,WHITE,21.0,0,https://picsum.photos/seed/-6690204450841115157/200/300
JK,TP50,-6690204450841115157,WHT,14Y,WHITE,21.0,0,https://picsum.photos/seed/-6690204450841115157/200/300
JK,TP50,-6690204450841115157,VLA,16Y,VIOLA,21.0,0,https://picsum.photos/seed/-6690204450841115157/200/300
JK,TP50,-6690204450841115157,VLA,10Y,VIOLA,21.0,0,https://picsum.photos/seed/-6690204450841115157/200/300
JK,TP50,-6690204450841115157,VLA,12Y,VIOLA,21.0,0,https://picsum.photos/seed/-6690204450841115157/200/300
JK,TP50,-6690204450841115157,WHT,16Y,WHITE,21.0,0,https://picsum.photos/seed/-6690204450841115157/200/300
BT,TP75,-4405843496707342365,BAM,M,BAMBOO,16.99,21,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,BAM,XS,BAMBOO,16.99,9,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,BAM,XXL,BAMBOO,16.99,0,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,DKK,M,DARK KHAKI,16.99,68,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,DKK,XXS,DARK KHAKI,16.99,4,https://picsum.photos/seed/-4405843496707342365/200/300
FL,Other,-5771849835873111415,FLI,L,FLINT,19.99,0,https://picsum.photos/seed/-5771849835873111415/200/300
FL,Other,-5771849835873111415,FLI,XL,FLINT,19.99,8,https://picsum.photos/seed/-5771849835873111415/200/300
FL,Other,-5771849835873111415,FLI,XXS,FLINT,19.99,0,https://picsum.photos/seed/-5771849835873111415/200/300
BT,TP75,-4405843496707342365,BAM,L,BAMBOO,16.99,28,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,DKK,S,DARK KHAKI,16.99,0,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,DKK,XS,DARK KHAKI,16.99,1,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,DKK,XXL,DARK KHAKI,16.99,0,https://picsum.photos/seed/-4405843496707342365/200/300
FL,AT200,5982833034845061508,FLI,L,FLINT,14.99,0,https://picsum.photos/seed/5982833034845061508/200/300
FL,AT200,5982833034845061508,FLI,S,FLINT,14.99,0,https://picsum.photos/seed/5982833034845061508/200/300
FL,AT200,5982833034845061508,FLI,XL,FLINT,14.99,0,https://picsum.photos/seed/5982833034845061508/200/300
FL,Other,-5771849835873111415,FLI,XXL,FLINT,19.99,0,https://picsum.photos/seed/-5771849835873111415/200/300
BT,TP75,-4405843496707342365,BAM,S,BAMBOO,16.99,7,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,BAM,XL,BAMBOO,16.99,0,https://picsum.photos/seed/-4405843496707342365/200/300
BT,TP75,-4405843496707342365,BAM,XXS,BAMBOO,16.99,3,https://picsum.photos/seed/-4405843496707342365/200/300
FL,AT300,2635001418105863431,BIP,XXL,BLACK IRIS PRINT,24.99,0,https://picsum.photos/seed/2635001418105863431/200/300
FL,AT300,2635001418105863431,BIP,XXS,BLACK IRIS PRINT,24.99,0,https://picsum.photos/seed/2635001418105863431/200/300
FL,AT300,8064729368034767667,GHO,XL,GHOST,23.99,0,https://picsum.photos/seed/8064729368034767667/200/300
FL,AT300,8064729368034767667,GHO,XS,GHOST,23.99,0,https://picsum.photos/seed/8064729368034767667/200/300
FL,AT300,8064729368034767667,PLM,L,PLUM,23.99,0,https://picsum.photos/seed/8064729368034767667/200/300
FL,AT300,2635001418105863431,BIP,M,BLACK IRIS PRINT,24.99,0,https://picsum.photos/seed/2635001418105863431/200/300
FL,AT300,8064729368034767667,PLM,S,PLUM,23.99,0,https://picsum.photos/seed/8064729368034767667/200/300
FL,AT300,2635001418105863431,BIP,XS,BLACK IRIS PRINT,24.99,0,https://picsum.photos/seed/2635001418105863431/200/300
FL,AT300,8064729368034767667,GHO,L,GHOST,23.99,0,https://picsum.photos/seed/8064729368034767667/200/300
FL,AT300,8064729368034767667,GHO,S,GHOST,23.99,0,https://picsum.photos/seed/8064729368034767667/200/300
FL,AT300,8064729368034767667,GHO,XXL,GHOST,23.99,0,https://picsum.photos/seed/8064729368034767667/200/300
FL,AT300,8064729368034767667,PLM,XL,PLUM,23.99,0,https://picsum.photos/seed/8064729368034767667/200/300
FL,AT300,9149780966144343371,RHU,M,RHUBARB,28.49,0,https://picsum.photos/seed/9149780966144343371/200/300
FL,AT300,9149780966144343371,RHU,XL,RHUBARB,28.49,1,https://picsum.photos/seed/9149780966144343371/200/300
FL,AT300,9149780966144343371,RHU,XXS,RHUBARB,28.49,0,https://picsum.photos/seed/9149780966144343371/200/300
FL,AT300,9149780966144343371,RHU,L,RHUBARB,28.49,54,https://picsum.photos/seed/9149780966144343371/200/300
FL,AT300,9149780966144343371,RHU,S,RHUBARB,28.49,0,https://picsum.photos/seed/9149780966144343371/200/300
FO,Other,-6884575903791161789,CAS,38,CASSIS,14.99,0,https://picsum.photos/seed/-6884575903791161789/200/300
FO,Other,-6884575903791161789,CAS,40,CASSIS,14.99,0,https://picsum.photos/seed/-6884575903791161789/200/300
FO,Other,-6884575903791161789,HAR,38,HARBOUR,14.99,0,https://picsum.photos/seed/-6884575903791161789/200/300
FO,Other,-6884575903791161789,CAS,36,CASSIS,14.99,0,https://picsum.photos/seed/-6884575903791161789/200/300
FO,Other,-6884575903791161789,CAS,41,CASSIS,14.99,0,https://picsum.photos/seed/-6884575903791161789/200/300
FO,Other,-6884575903791161789,HAR,36,HARBOUR,14.99,0,https://picsum.photos/seed/-6884575903791161789/200/300
FO,Other,-6884575903791161789,HAR,39,HARBOUR,14.99,0,https://picsum.photos/seed/-6884575903791161789/200/300
FO,Other,-2739026883834026633,EAR,36,EARTH,56.99,2,https://picsum.photos/seed/-2739026883834026633/200/300
FO,Other,-2739026883834026633,EAR,40,EARTH,56.99,0,https://picsum.photos/seed/-2739026883834026633/200/300
FO,Other,-2739026883834026633,EAR,39,EARTH,56.99,0,https://picsum.photos/seed/-2739026883834026633/200/300
FO,Other,-2739026883834026633,EAR,37,EARTH,56.99,0,https://picsum.photos/seed/-2739026883834026633/200/300
FO,Other,-2739026883834026633,EAR,38,EARTH,56.99,0,https://picsum.photos/seed/-2739026883834026633/200/300
FL,AT200,-2230834839962963608,SMA,M,SMOKE MARL,16.99,0,https://picsum.photos/seed/-2230834839962963608/200/300
FL,AT200,-2230834839962963608,SMA,S,SMOKE MARL,16.99,0,https://picsum.photos/seed/-2230834839962963608/200/300
FL,AT200,-2230834839962963608,SMA,XL,SMOKE MARL,16.99,0,https://picsum.photos/seed/-2230834839962963608/200/300
FL,AT200,-2230834839962963608,SMA,XS,SMOKE MARL,16.99,0,https://picsum.photos/seed/-2230834839962963608/200/300
FL,AT200,-2230834839962963608,SMA,L,SMOKE MARL,16.99,0,https://picsum.photos/seed/-2230834839962963608/200/300
BL,TP100,-8607390874626916187,BLK,M,BLACK,19.99,0,https://picsum.photos/seed/-8607390874626916187/200/300
BL,TP100,-8607390874626916187,BLK,XL,BLACK,19.99,67,https://picsum.photos/seed/-8607390874626916187/200/300
